Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Y-Right,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106018349/y-right,3.2,-1,Boulder,V1 R,1,20.0,40.00353,-105.29773,,V1,R
Center Right,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107568094/center-right,2.5,-1,Boulder,V1,1,,40.00353,-105.29773,,V1,
Left Arete,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/109070511/left-arete,2.0,-1,Boulder,V1,1,15.0,40.00353,-105.29773,,V1,
Left Side,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/109070522/left-side,2.3,-1,Boulder,V1 PG13,1,15.0,40.00353,-105.29773,,V1,PG13
Y-Left,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/109070547/y-left,2.5,-1,Boulder,V1,1,15.0,40.00353,-105.29773,,V1,
Y-Crack Left,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/109070553/y-crack-left,2.1,-1,Boulder,V2-,1,15.0,40.00353,-105.29773,,V2-,
Y-Far Right,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/108226865/y-far-right,1.5,-1,"Trad, Boulder",5.10c/d V2 R,1,30.0,40.00353,-105.29773,5.10,V2,R
Where the Green Fir Grows,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/125500340/where-the-green-fir-grows,3.0,-1,Boulder,V2+ PG13,1,15.0,40.00353,-105.29773,,V2+,PG13
Pinch Bulge,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105847152/pinch-bulge,2.4,-1,Boulder,V3,1,10.0,40.00353,-105.29773,,V3,
Center Left,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/109070528/center-left,2.2,-1,Boulder,V3 PG13,1,15.0,40.00353,-105.29773,,V3,PG13
High Traverse,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/119867627/high-traverse,3.5,-1,Boulder,V3 PG13,1,80.0,40.00353,-105.29773,,V3,PG13
Upper Y Traverse,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105812105/upper-y-traverse,3.3,-1,Boulder,V3-4,1,40.0,40.00353,-105.29773,,V3-4,
Merge Right,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/109070538/merge-right,2.5,-1,Boulder,V4-,1,,40.00353,-105.29773,,V4-,
Direct Mantel sds,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106421014/direct-mantel-sds,2.4,-1,Boulder,V4,1,10.0,40.00353,-105.29773,,V4,
Pinch Bulge Sit Down,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105763221/pinch-bulge-sit-down,2.6,-1,Boulder,V4+,1,10.0,40.00353,-105.29773,,V4+,
Thin Crimp Bulge,Upper Y Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/109070572/thin-crimp-bulge,2.3,-1,Boulder,V4-5,1,12.0,40.00353,-105.29773,,V4-5,
The Reach Problem,First Overhang > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/122943250/the-reach-problem,1.6,-1,Boulder,V1-2,1,8.0,40.00345,-105.29851,,V1-2,
Far Right Bulge,First Overhang > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/122947637/far-right-bulge,1.8,-1,Boulder,V3-4,1,7.0,40.00345,-105.29851,,V3-4,
The Reach Problem Sit,First Overhang > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/122945622/the-reach-problem-sit,1.5,-1,Boulder,V4,1,9.0,40.00345,-105.29851,,V4,
Left on Right Traverse,First Overhang > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/123536013/left-on-right-traverse,2.0,-1,Boulder,V4-5,1,20.0,40.00345,-105.29851,,V4-5,
Left On Right,First Overhang > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/110169034/left-on-right,2.3,-1,Boulder,V4-5,1,,40.00345,-105.29851,,V4-5,
Cookie Jar Crack,Cookie Jar > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105761532/cookie-jar-crack,2.5,-1,"Trad, TR, Boulder",5.8- V0 R,1,30.0,40.00507,-105.29514,5.8-,V0,R
Russian Nose,Cookie Jar > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106706097/russian-nose,2.0,-1,Boulder,V1,1,,40.00507,-105.29514,,V1,
West Overhang,Cookie Jar > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107307350/west-overhang,1.3,-1,Boulder,V1,1,,40.00507,-105.29514,,V1,
The Shield,Cookie Jar > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107120202/the-shield,3.0,-1,"TR, Boulder",5.11a V2,1,25.0,40.00507,-105.29514,5.11,V2,
Southeast Face Standstart,Pebble Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/112837103/southeast-face-standstart,2.2,-1,Boulder,V2-,1,15.0,40.00262,-105.29701,,V2-,
Direct South Face,Pebble Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106108188/direct-south-face,2.3,-1,Boulder,V2,1,15.0,40.00262,-105.29701,,V2,
Crystal Mantel,Pebble Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105761424/crystal-mantel,2.7,-1,Boulder,V3,1,10.0,40.00262,-105.29701,,V3,
Northeast Mantel,Pebble Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105761442/northeast-mantel,1.4,-1,Boulder,V3,1,10.0,40.00262,-105.29701,,V3,
West Overhang,Pebble Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106214986/west-overhang,2.5,-1,Boulder,V3,1,,40.00262,-105.29701,,V3,
North Overhang,Pebble Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106214976/north-overhang,3.1,-1,Boulder,V3-4,1,15.0,40.00262,-105.29701,,V3-4,
West Overhang,Monkey Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105761886/west-overhang,2.8,-1,Boulder,V1 X,1,30.0,40.00096,-105.29657,,V1,X
Shallow Slot,Monkey Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106069798/shallow-slot,3.2,-1,Boulder,V3-4 PG13,1,25.0,40.00096,-105.29657,,V3-4,PG13
The Long Traverse aka The Monkey Traverse,Monkey Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105761538/the-long-traverse-aka-the-monkey-traverse,3.5,-1,Boulder,V4,1,50.0,40.00096,-105.29657,,V4,
First Blood (submitted as Crack Behind The Monkey),Monkey Traverse > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/114380637/first-blood-submitted-as-crack-behind-the-monkey,2.0,-1,Boulder,V4,1,10.0,40.00096,-105.29657,,V4,
Red Horn Overhang,Distant Dancer Pinnacle > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105812039/red-horn-overhang,2.3,-1,Boulder,V1,1,15.0,40.00106,-105.29718,,V1,
West Overhang,Distant Dancer Pinnacle > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105812036/west-overhang,3.0,-1,Boulder,V2,1,15.0,40.00106,-105.29718,,V2,
West Overhang Sit Start,Distant Dancer Pinnacle > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/123868434/west-overhang-sit-start,3.4,-1,Boulder,V4,1,18.0,40.00106,-105.29718,,V4,
Above Iron Cross,Miscellaneous Valley > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106499877/above-iron-cross,2.2,-1,Boulder,V0,1,30.0,40.00098,-105.29734,,V0,
Short O,Miscellaneous Valley > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/115687518/short-o,1.9,-1,Boulder,V0 PG13,1,18.0,40.00098,-105.29734,,V0,PG13
Leaning Jam,Miscellaneous Valley > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/119744534/leaning-jam,2.1,-1,Boulder,V1-2,1,15.0,40.00098,-105.29734,,V1-2,
Fehim's Flapper,Miscellaneous Valley > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/116384405/fehims-flapper,2.8,-1,Boulder,V2+ PG13,1,18.0,40.00098,-105.29734,,V2+,PG13
It Gets Real,Miscellaneous Valley > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/119290535/it-gets-real,2.0,-1,Boulder,V3+,1,10.0,40.00098,-105.29734,,V3+,
"Shocker Rock, 1 in the Stink",Miscellaneous Valley > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105811683/shocker-rock-1-in-the-stink,1.7,-1,Boulder,V3-4,1,7.0,40.00098,-105.29734,,V3-4,
V0 Dyno Left,One Arms Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105822680/v0-dyno-left,1.9,-1,Boulder,V0,1,10.0,40.00178,-105.29674,,V0,
East Boulder Arete,One Arms Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105822687/east-boulder-arete,1.9,-1,Boulder,V0,1,10.0,40.00178,-105.29674,,V0,
Right Hand Mantel,One Arms Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105763521/right-hand-mantel,2.2,-1,Boulder,V2,1,,40.00178,-105.29674,,V2,
One Arm Overhang,One Arms Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105763401/one-arm-overhang,1.5,-1,Boulder,V3,1,,40.00178,-105.29674,,V3,
Ledge System,Three of a Kind Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107583860/ledge-system,1.9,-1,Boulder,V-easy,1,,40.00327,-105.29766,,,
The Groove,Three of a Kind Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105811739/the-groove,1.2,-1,Boulder,V0+,1,11.0,40.00327,-105.29766,,V0+,
Bulging Slab,Three of a Kind Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105811742/bulging-slab,2.4,-1,Boulder,V1-2,1,12.0,40.00327,-105.29766,,V1-2,
Center Line,Three of a Kind Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107583826/center-line,2.0,-1,Boulder,V1-2,1,20.0,40.00327,-105.29766,,V1-2,
Slippery Slope,Three of a Kind Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107583799/slippery-slope,2.0,-1,Boulder,V3-4 PG13,1,,40.00327,-105.29766,,V3-4,PG13
High Flake,Three of a Kind Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105811735/high-flake,2.7,-1,Boulder,V4-,1,12.0,40.00327,-105.29766,,V4-,
The Face,Three of a Kind Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105811726/the-face,3.4,-1,Boulder,V4,1,12.0,40.00327,-105.29766,,V4,
Round Pebble,Three of a Kind Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105811732/round-pebble,3.0,-1,Boulder,V4,1,12.0,40.00327,-105.29766,,V4,
Southeast Bulge,The Flagstaff Amphitheatre > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107299875/southeast-bulge,2.2,-1,Boulder,V0,1,,40.00287,-105.29697,,V0,
East Crack,The Flagstaff Amphitheatre > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107565415/east-crack,3.0,-1,Boulder,V0,1,,40.00287,-105.29697,,V0,
Overhanging Hand Traverse,The Flagstaff Amphitheatre > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105764724/overhanging-hand-traverse,3.6,-1,Boulder,V1+,1,20.0,40.00287,-105.29697,,V1+,
Direct Route,The Flagstaff Amphitheatre > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105762042/direct-route,3.0,-1,Boulder,V3,1,10.0,40.00287,-105.29697,,V3,
South Undercling,The Flagstaff Amphitheatre > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106955890/south-undercling,3.0,-1,Boulder,V3,1,15.0,40.00287,-105.29697,,V3,
Gill Direct,The Flagstaff Amphitheatre > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106539346/gill-direct,3.3,-1,Boulder,V4,1,,40.00287,-105.29697,,V4,
Unknown Offwidth (aka How Low Can You Go),Road Sign Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/123313528/unknown-offwidth-aka-how-low-can-you-go,2.0,-1,Boulder,V0-1,1,5.0,40.00292,-105.29568,,V0-1,
North Mantel,Road Sign Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/121594397/north-mantel,2.0,-1,Boulder,V2-,1,,40.00292,-105.29568,,V2-,
North Overhang Traverse (a.k.a. The Sloper Traverse),Road Sign Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105762912/north-overhang-traverse-aka-the-sloper-traverse,3.0,-1,Boulder,V4,1,10.0,40.00292,-105.29568,,V4,
Upper Traverse,Moon Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105763233/upper-traverse,2.3,-1,Boulder,V0,1,10.0,40.00383,-105.29877,,V0,
Bulge,Moon Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/114807125/bulge,1.3,-1,Boulder,V0,1,10.0,40.00383,-105.29877,,V0,
Middle Traverse,Moon Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105763236/middle-traverse,2.4,-1,Boulder,V1,1,,40.00383,-105.29877,,V1,
Little Flatiron Traverse,Little Flatiron > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/122872927/little-flatiron-traverse,2.3,-1,Boulder,V0,1,8.0,40.00389,-105.29784,,V0,
South Face,Little Flatiron > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/122872631/south-face,1.4,-1,Boulder,V1,1,8.0,40.00389,-105.29784,,V1,
Leany Face,Little Flatiron > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105933527/leany-face,2.5,-1,Boulder,V2,1,12.0,40.00389,-105.29784,,V2,
Right Arête,Little Flatiron > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/120094048/right-arete,2.3,-1,Boulder,V4,1,12.0,40.00389,-105.29784,,V4,
Shark Left Side,Shark's Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/119787928/shark-left-side,1.3,-1,Boulder,V1,1,12.0,40.00372,-105.2978,,V1,
South Face,Shark's Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/122844810/south-face,2.4,-1,Boulder,V2,1,12.0,40.00372,-105.2978,,V2,
Shark Arete,Shark's Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105811319/shark-arete,2.9,-1,Boulder,V3,1,12.0,40.00372,-105.2978,,V3,
Northwest Corner,Shark's Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/122845712/northwest-corner,2.0,-1,Boulder,V3,1,10.0,40.00372,-105.2978,,V3,
Shark Direct,Shark's Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105811322/shark-direct,3.2,-1,Boulder,V4,1,10.0,40.00372,-105.2978,,V4,
West Wall,Rear-End Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105857733/west-wall,2.0,-1,Boulder,V0,1,10.0,40.00239,-105.29518,,V0,
Crack Crack,Rear-End Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106107403/crack-crack,1.6,-1,Boulder,V4-,1,12.0,40.00239,-105.29518,,V4-,
Golum's Delight,Rear-End Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/108078122/golums-delight,-1.0,-1,Boulder,V4,1,3.0,40.00239,-105.29518,,V4,
Plain View Scramble,Trail Side Wall aka Plain View Ridge > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/122992049/plain-view-scramble,1.3,-1,Boulder,V0-,1,10.0,40.0017,-105.29321,,V0-,
Trail Side Direct Left AKA Left Plain View Arete,Trail Side Wall aka Plain View Ridge > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105804750/trail-side-direct-left-aka-left-plain-view-arete,1.9,-1,Boulder,V0,1,15.0,40.0017,-105.29321,,V0,
Right Plain View Arete,Trail Side Wall aka Plain View Ridge > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106938417/right-plain-view-arete,1.6,-1,Boulder,V0,1,,40.0017,-105.29321,,V0,
Plain View Lowball,Trail Side Wall aka Plain View Ridge > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107370210/plain-view-lowball,1.6,-1,Boulder,V0,1,,40.0017,-105.29321,,V0,
Upper Traverse,Trail Side Wall aka Plain View Ridge > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105804740/upper-traverse,2.1,-1,Boulder,V0+,1,15.0,40.0017,-105.29321,,V0+,
Adjust Your Sights,Trail Side Wall aka Plain View Ridge > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/118261412/adjust-your-sights,2.6,-1,Boulder,V1,1,,40.0017,-105.29321,,V1,
Trail Side Direct Right,Trail Side Wall aka Plain View Ridge > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105804744/trail-side-direct-right,2.1,-1,Boulder,V1-2,1,12.0,40.0017,-105.29321,,V1-2,
Plain View Traverse aka Lower Traverse,Trail Side Wall aka Plain View Ridge > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105804733/plain-view-traverse-aka-lower-traverse,2.3,-1,Boulder,V3,1,50.0,40.0017,-105.29321,,V3,
South Face,Pinnacle Colada > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106420648/south-face,2.3,-1,Boulder,V0 PG13,1,20.0,40.00354,-105.2985,,V0,PG13
Standard Route,Pinnacle Colada > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106344519/standard-route,2.8,-1,Boulder,V1,1,22.0,40.00354,-105.2985,,V1,
Northwest Finger Crack,Pinnacle Colada > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/109083579/northwest-finger-crack,2.3,-1,Boulder,V2 PG13,1,20.0,40.00354,-105.2985,,V2,PG13
Pebble Reach,Pinnacle Colada > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105812049/pebble-reach,3.0,-1,Boulder,V3,1,15.0,40.00354,-105.2985,,V3,
Southwest Corner,Pinnacle Colada > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105812052/southwest-corner,3.0,-1,Boulder,V3,1,15.0,40.00354,-105.2985,,V3,
Northwest Direct,Pinnacle Colada > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/109083588/northwest-direct,2.0,-1,Boulder,V3-4 PG13,1,24.0,40.00354,-105.2985,,V3-4,PG13
Traverse,Pinnacle Colada > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/105812058/traverse,2.2,-1,Boulder,V4,1,12.0,40.00354,-105.2985,,V4,
The Horn,Overhang Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/108078689/the-horn,1.9,-1,Boulder,V1-2,1,,40.00321,-105.29743,,V1-2,
V3 Crack,Overhang Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/113232057/v3-crack,2.0,-1,Boulder,V2-,1,10.0,40.00321,-105.29743,,V2-,
Big Overhang,Overhang Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106148252/big-overhang,3.6,-1,Boulder,V2,1,15.0,40.00321,-105.29743,,V2,
Traverse,Overhang Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/113155205/traverse,2.6,-1,Boulder,V3,1,10.0,40.00321,-105.29743,,V3,
Left V0,North Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106214967/left-v0,1.6,-1,Boulder,V0-,1,10.0,40.00282,-105.29679,,V0-,
East Side Lower Traverse,North Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107504851/east-side-lower-traverse,1.6,-1,Boulder,V0-,1,,40.00282,-105.29679,,V0-,
Right Rocks,North Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106706117/right-rocks,1.8,-1,Boulder,V1,1,,40.00282,-105.29679,,V1,
North Rock Offwidth,North Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/116120902/north-rock-offwidth,2.0,-1,Boulder,V1-2,1,,40.00282,-105.29679,,V1-2,
East Side Upper Traverse,North Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107504866/east-side-upper-traverse,1.4,-1,Boulder,V2-,1,,40.00282,-105.29679,,V2-,
Southwest Arête V3,North Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106214959/southwest-arete-v3,2.6,-1,Boulder,V3,1,15.0,40.00282,-105.29679,,V3,
Southern Bulge,North Rocks > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107459450/southern-bulge,2.3,-1,Boulder,V3,1,15.0,40.00282,-105.29679,,V3,
Hobo's Warm-Up,Hobo Cave > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/116748995/hobos-warm-up,1.7,-1,Boulder,V0,1,8.0,40.00114,-105.29244,,V0,
Hobo Fred,Hobo Cave > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/127236337/hobo-fred,3.0,-1,Boulder,V2,1,,40.00114,-105.29244,,V2,
Hobo Arete,Hobo Cave > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/120330752/hobo-arete,2.4,-1,Boulder,V3,1,20.0,40.00114,-105.29244,,V3,
Around the Corner,Hobo Cave > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/120612931/around-the-corner,1.6,-1,Boulder,V3,1,10.0,40.00114,-105.29244,,V3,
Hobo Far Right,Hobo Cave > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/114501887/hobo-far-right,2.5,-1,Boulder,V4,1,12.0,40.00114,-105.29244,,V4,
Burn Out,Hobo Cave > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/117287542/burn-out,2.7,-1,Boulder,V4,1,5.0,40.00114,-105.29244,,V4,
Reverse Burnout,Hobo Cave > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/120240625/reverse-burnout,2.6,-1,Boulder,V4,1,,40.00114,-105.29244,,V4,
West Side,Tombstone Spire > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106747278/west-side,2.7,-1,Boulder,V0,1,15.0,40.00362,-105.29851,,V0,
Southwest Bulge,Tombstone Spire > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106747292/southwest-bulge,2.3,-1,Boulder,V1,1,15.0,40.00362,-105.29851,,V1,
Triple Bulge,Tombstone Spire > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106747304/triple-bulge,2.6,-1,Boulder,V2,1,15.0,40.00362,-105.29851,,V2,
Anaconda Squeeze,Tombstone Spire > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/113943658/anaconda-squeeze,3.0,-1,Boulder,V3,1,15.0,40.00362,-105.29851,,V3,
South Face V2,Loose Flake Spire > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/106909252/south-face-v2,0.5,-1,Boulder,V2,1,,40.0014,-105.296,,V2,
The Crease,Rib Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107100920/the-crease,1.3,-1,Boulder,V0,1,,40.0014,-105.296,,V0,
Arête It,Rib Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107100933/arete-it,2.2,-1,Boulder,V1,1,,40.0014,-105.296,,V1,
Face It,Rib Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/108142269/face-it,2.5,-1,Boulder,V1,1,,40.0014,-105.296,,V1,
Unknown,Rib Boulder > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/108142283/unknown,1.6,-1,Boulder,V2,1,,40.0014,-105.296,,V2,
Northeast Notch,Pumpkin Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107459804/northeast-notch,2.0,-1,Boulder,V1,1,,40.005,-105.29431,,V1,
Panorama Traverse,Pumpkin Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/110192839/panorama-traverse,2.4,-1,Boulder,V1,1,35.0,40.005,-105.29431,,V1,
Tunnel of Love,Pumpkin Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/108078251/tunnel-of-love,1.0,-1,"Trad, Boulder",V1+,1,30.0,40.005,-105.29431,,V1+,
North Face,Pumpkin Rock > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107145526/north-face,1.7,-1,"TR, Boulder",V2-3,1,25.0,40.005,-105.29431,,V2-3,
Right V,Brown Glass Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107180251/right-v,3.3,-1,Boulder,V1 X,1,25.0,40.00301,-105.29568,,V1,X
Right Side,Brown Glass Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107213695/right-side,3.5,-1,Boulder,V1 X,1,25.0,40.00301,-105.29568,,V1,X
Back Extension,Brown Glass Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/119522693/back-extension,4.0,-1,Boulder,V2 X,1,24.0,40.00301,-105.29568,,V2,X
Helen Keller,Amphitheater's Backside > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107300530/helen-keller,2.7,-1,Boulder,V1,1,,40.0014,-105.296,,V1,
Whiskey Before Breakfast,Amphitheater's Backside > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107300541/whiskey-before-breakfast,2.0,-1,Boulder,V2,1,,40.0014,-105.296,,V2,
North Overhang,Amphitheater's Backside > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107300508/north-overhang,3.2,-1,Boulder,V3-,1,,40.0014,-105.296,,V3-,
Old Mann Boy,Amphitheater's Backside > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/118148420/old-mann-boy,3.5,-1,Boulder,V4- R,1,13.0,40.0014,-105.296,,V4-,R
Rib Right,Bulging Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107325101/rib-right,2.3,-1,Boulder,V0,1,,40.00003,-105.29548,,V0,
The Basics,Bulging Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/120355246/the-basics,2.4,-1,Boulder,V0,1,10.0,40.00003,-105.29548,,V0,
Bulging Face,Bulging Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107325070/bulging-face,2.4,-1,Boulder,V1,1,,40.00003,-105.29548,,V1,
Dalke Finger Crack,Bulging Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/107325094/dalke-finger-crack,2.1,-1,Boulder,V1,1,,40.00003,-105.29548,,V1,
Navigating the Bulge,Bulging Wall > Flagstaff > Boulder > Colorado,https://www.mountainproject.com/route/126521199/navigating-the-bulge,2.8,-1,Boulder,V3- R,1,15.0,40.00003,-105.29548,,V3-,R
The Prow,"Overhanging Prow > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/105762966/the-prow,3.0,-1,Boulder,V4,1,10.0,39.99924,-105.29458,,V4,
Cave Hang,"The Cave Hang > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107326522/cave-hang,3.0,-1,Boulder,V0,1,,39.99921,-105.29465,,V0,
