Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Problem A,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107939656/problem-a,2.1,-1,Boulder,V0,1,10.0,37.41631,-118.44951,,V0,
Portal to the World,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111729475/portal-to-the-world,1.6,-1,Boulder,V0,1,8.0,37.41631,-118.44951,,V0,
Ay Joe,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/122357791/ay-joe,2.5,-1,Boulder,V0,1,,37.41631,-118.44951,,V0,
Joseph,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106099420/joseph,2.5,-1,Boulder,V3,1,15.0,37.41631,-118.44951,,V3,
Gleaner Variation,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109877074/gleaner-variation,3.0,-1,Boulder,V5,1,15.0,37.41631,-118.44951,,V5,
The Gleaner,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106099405/the-gleaner,3.2,-1,Boulder,V6,1,15.0,37.41631,-118.44951,,V6,
The Gleaner Sit,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112502006/the-gleaner-sit,3.0,-1,Boulder,V10,1,15.0,37.41631,-118.44951,,V10,
Meth Squealer,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107064199/meth-squealer,1.8,-1,Boulder,V2,1,,37.41624,-118.44938,,V2,
All-Nighter,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107032817/all-nighter,2.6,-1,Boulder,V3 R,1,25.0,37.41624,-118.44938,,V3,R
Dancing in the Street,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111683804/dancing-in-the-street,2.1,-1,Boulder,V4,1,,37.41624,-118.44938,,V4,
Weekender,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105988476/weekender,3.2,-1,Boulder,V4,1,20.0,37.41624,-118.44938,,V4,
Rave Stand,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125841327/rave-stand,2.6,-1,Boulder,V5+,1,,37.41624,-118.44938,,V5+,
Rave,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106381928/rave,3.1,-1,Boulder,V7,1,15.0,37.41624,-118.44938,,V7,
Dance the Night Away,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111683515/dance-the-night-away,2.5,-1,Boulder,V8,1,,37.41624,-118.44938,,V8,
Fast Dance,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118490423/fast-dance,2.0,-1,Boulder,V9,1,12.0,37.41624,-118.44938,,V9,
Last Dance,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106129137/last-dance,2.7,-1,Boulder,V9,1,,37.41624,-118.44938,,V9,
Standing Kill Order,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109757452/standing-kill-order,3.6,-1,Boulder,V10,1,12.0,37.41624,-118.44938,,V10,
Slow Dance,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111656550/slow-dance,2.0,-1,Boulder,V10,1,7.0,37.41624,-118.44938,,V10,
Kill On Sight,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109757458/kill-on-sight,3.9,-1,Boulder,V11,1,15.0,37.41624,-118.44938,,V11,
Slow Dance Right aka Mandance,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120026704/slow-dance-right-aka-mandance,2.7,-1,Boulder,V11,1,,37.41624,-118.44938,,V11,
Monkey Hang,Monkey Hang Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105799647/monkey-hang,2.9,-1,Boulder,V3,1,,37.41619,-118.44914,,V3,
Time To Play (Variation 1),Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275368/time-to-play-variation-1,0.7,-1,Boulder,V-easy,1,8.0,37.41632,-118.44928,,,
Time To Go,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275325/time-to-go,1.8,-1,Boulder,V0-,1,15.0,37.41632,-118.44928,,V0-,
Wolverine,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275332/wolverine,1.4,-1,Boulder,V0-,1,15.0,37.41632,-118.44928,,V0-,
Time To Play,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275356/time-to-play,1.9,-1,Boulder,V0-,1,10.0,37.41632,-118.44928,,V0-,
Time To Play - Variation 2,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275378/time-to-play-variation-2,1.0,-1,Boulder,V0-,1,10.0,37.41632,-118.44928,,V0-,
Corner Route,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106100119/corner-route,3.2,-1,Boulder,V0+,1,18.0,37.41632,-118.44928,,V0+,
The Tall Wall,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106100127/the-tall-wall,3.0,-1,Boulder,V1 R,1,22.0,37.41632,-118.44928,,V1,R
Tin Medusa Right,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275348/tin-medusa-right,1.6,-1,Boulder,V1,1,10.0,37.41632,-118.44928,,V1,
Tin Medusa Left,Corner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106275341/tin-medusa-left,2.3,-1,Boulder,V2,1,8.0,37.41632,-118.44928,,V2,
Totty Traverse,Totty Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997445/totty-traverse,2.7,-1,Boulder,V1,1,40.0,37.41611,-118.44921,,V1,
Hair Loss,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107027041/hair-loss,1.7,-1,Boulder,V1 PG13,1,20.0,37.41617,-118.4493,,V1,PG13
Halloween,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109127875/halloween,1.5,-1,Boulder,V1,1,15.0,37.41617,-118.4493,,V1,
Exit the Rat,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109127864/exit-the-rat,2.0,-1,Boulder,V2,1,10.0,37.41617,-118.4493,,V2,
Run With Me,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107027023/run-with-me,2.6,-1,Boulder,V2,1,20.0,37.41617,-118.4493,,V2,
A Bit of Fluff,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107027032/a-bit-of-fluff,2.6,-1,Boulder,V3,1,40.0,37.41617,-118.4493,,V3,
Browning Variation,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108061573/browning-variation,2.8,-1,Boulder,V4 PG13,1,23.0,37.41617,-118.4493,,V4,PG13
Ha Ha,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118326534/ha-ha,2.0,-1,Boulder,V0,1,30.0,37.4162,-118.44945,,V0,
Azzeed Jiz,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112397879/azzeed-jiz,2.0,-1,Boulder,V3,1,14.0,37.4162,-118.44945,,V3,
Azzeed Jiz Sit,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117649457/azzeed-jiz-sit,2.4,-1,Boulder,V5,1,,37.4162,-118.44945,,V5,
Jug Start to Acid Wash Right,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107408757/jug-start-to-acid-wash-right,3.1,-1,Boulder,V7,1,,37.4162,-118.44945,,V7,
Jug Start to Acid Wash,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116582459/jug-start-to-acid-wash,3.1,-1,Boulder,V7-8,1,15.0,37.4162,-118.44945,,V7-8,
Acid Wash,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107029681/acid-wash,3.3,-1,Boulder,V9,1,15.0,37.4162,-118.44945,,V9,
Acid Wash Right,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107029691/acid-wash-right,3.1,-1,Boulder,V9,1,15.0,37.4162,-118.44945,,V9,
A Happy Slapping,Prow Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107483008/a-happy-slapping,2.8,-1,Boulder,V4 PG13,1,15.0,37.41625,-118.44931,,V4,PG13
X-Static,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086103/x-static,2.0,-1,Boulder,V0-,1,15.0,37.41747,-118.45136,,V0-,
Indicision,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086113/indicision,1.9,-1,Boulder,V0+,1,15.0,37.41747,-118.45136,,V0+,
Jugs of Life,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086108/jugs-of-life,2.5,-1,Boulder,V1,1,15.0,37.41747,-118.45136,,V1,
Castrate Your Television,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108570567/castrate-your-television,1.5,-1,Boulder,V1,1,12.0,37.41747,-118.45136,,V1,
Big Chicken Stand,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109660346/big-chicken-stand,2.8,-1,Boulder,V2,1,17.0,37.41747,-118.45136,,V2,
Unnamed,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/125614287/unnamed,1.5,-1,Boulder,V3-4,1,15.0,37.41747,-118.45136,,V3-4,
Big Chicken,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105988465/big-chicken,3.0,-1,Boulder,V4,1,15.0,37.41747,-118.45136,,V4,
Vulcan Crawl,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105988468/vulcan-crawl,3.0,-1,Boulder,V5,1,30.0,37.41747,-118.45136,,V5,
Weapons of Mass Distraction,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109137876/weapons-of-mass-distraction,2.2,-1,Boulder,V5,1,10.0,37.41747,-118.45136,,V5,
The Hulk,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105988462/the-hulk,3.7,-1,Boulder,V6,1,15.0,37.41747,-118.45136,,V6,
Disco Tramp,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/113904573/disco-tramp,2.0,-1,Boulder,V7,1,10.0,37.41747,-118.45136,,V7,
Disco Diva,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105988471/disco-diva,3.6,-1,Boulder,V8,1,12.0,37.41747,-118.45136,,V8,
Prozac,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109971104/prozac,3.1,-1,Boulder,V9,1,14.0,37.41747,-118.45136,,V9,
Disco Hulk,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112505733/disco-hulk,2.6,-1,Boulder,V9,1,16.0,37.41747,-118.45136,,V9,
Western Round Up,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086128/western-round-up,2.0,-1,Boulder,V1,1,12.0,37.41737,-118.45125,,V1,
Beam Me Up Scottie,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086122/beam-me-up-scottie,2.6,-1,Boulder,V2,1,15.0,37.41737,-118.45125,,V2,
Rendezvous With an Alien,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105799656/rendezvous-with-an-alien,2.3,-1,Boulder,V3-,1,,37.41737,-118.45125,,V3-,
Solarium Traverse,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120059661/solarium-traverse,2.7,-1,Boulder,V3,1,25.0,37.41737,-118.45125,,V3,
Unsolved Murder,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120538005/unsolved-murder,2.1,-1,Boulder,V4,1,15.0,37.41737,-118.45125,,V4,
Solarium,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105943524/solarium,3.2,-1,Boulder,V4,1,15.0,37.41737,-118.45125,,V4,
Redrum,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106068436/redrum,2.6,-1,Boulder,V7,1,6.0,37.41737,-118.45125,,V7,
The Shining,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106330654/the-shining,2.0,-1,Boulder,V9,1,12.0,37.41737,-118.45125,,V9,
Redrum Sit,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108493617/redrum-sit,2.8,-1,Boulder,V10,1,6.0,37.41737,-118.45125,,V10,
Hydra Pilferers,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106131947/hydra-pilferers,1.6,-1,Boulder,V-easy,1,12.0,37.41724,-118.45103,,,
All The Way Down,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106093066/all-the-way-down,1.8,-1,Boulder,V0,1,15.0,37.41724,-118.45103,,V0,
Happy Hooker,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106130507/happy-hooker,2.2,-1,Boulder,V0+,1,10.0,37.41724,-118.45103,,V0+,
Carpenters Arete,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106131955/carpenters-arete,1.8,-1,Boulder,V0+,1,10.0,37.41724,-118.45103,,V0+,
Any Which Way,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106131960/any-which-way,2.0,-1,Boulder,V0+,1,10.0,37.41724,-118.45103,,V0+,
Vision Arete,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106093077/vision-arete,1.8,-1,Boulder,V1,1,15.0,37.41724,-118.45103,,V1,
Swing Your Partner,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106131986/swing-your-partner,2.1,-1,Boulder,V1,1,12.0,37.41724,-118.45103,,V1,
Grant's Christmas Present,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106131992/grants-christmas-present,2.7,-1,Boulder,V1,1,10.0,37.41724,-118.45103,,V1,
Swing Your Partner Round,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/118233987/swing-your-partner-round,2.9,-1,Boulder,V2,1,12.0,37.41724,-118.45103,,V2,
Comfort of Home,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106130495/comfort-of-home,2.4,-1,Boulder,V3-,1,12.0,37.41724,-118.45103,,V3-,
Corporation Pop,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106093054/corporation-pop,2.1,-1,Boulder,V3,1,,37.41724,-118.45103,,V3,
Groundwater,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/106093061/groundwater,2.3,-1,Boulder,V5,1,,37.41724,-118.45103,,V5,
More Water Less Power,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/112501940/more-water-less-power,2.3,-1,Boulder,V5+,1,40.0,37.41724,-118.45103,,V5+,
Path,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106093034/path,2.4,-1,Boulder,V-easy,1,20.0,37.41718,-118.45095,,,
Which Road,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106093041/which-road,2.3,-1,Boulder,V-easy,1,15.0,37.41718,-118.45095,,,
Celestial Trail,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106093004/celestial-trail,3.2,-1,Boulder,V0- PG13,1,25.0,37.41718,-118.45095,,V0-,PG13
High Road,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106093021/high-road,2.3,-1,Boulder,V0 PG13,1,25.0,37.41718,-118.45095,,V0,PG13
Cross Roads,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106093012/cross-roads,2.8,-1,Boulder,V0+,1,25.0,37.41718,-118.45095,,V0+,
Donkey Boy,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106093047/donkey-boy,2.5,-1,Boulder,V0+ PG13,1,18.0,37.41718,-118.45095,,V0+,PG13
Heavenly Path,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/105996532/heavenly-path,3.7,-1,Boulder,V1 PG13,1,25.0,37.41718,-118.45095,,V1,PG13
Crossed Paths,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106130398/crossed-paths,2.8,-1,Boulder,V1 PG13,1,25.0,37.41718,-118.45095,,V1,PG13
Unknown,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108306184/unknown,2.4,-1,Boulder,V1,1,20.0,37.41718,-118.45095,,V1,
Gender reveal party,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/119548171/gender-reveal-party,2.0,-1,Boulder,V2,1,,37.41718,-118.45095,,V2,
Better to Light a Candle than to Curse the Darkness,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111683851/better-to-light-a-candle-than-to-curse-the-darkness,2.0,-1,Boulder,V5,1,,37.41718,-118.45095,,V5,
Mother Earth,Window Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107035601/mother-earth,1.7,-1,Boulder,V0,1,15.0,37.41711,-118.45128,,V0,
Hole in my Heart,Window Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107035596/hole-in-my-heart,2.1,-1,Boulder,V1,1,15.0,37.41711,-118.45128,,V1,
Jolly Beggar,Jolly Beggar Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/121672808/jolly-beggar,2.1,-1,Boulder,V0-,1,15.0,37.41742,-118.45123,,V0-,
Pupfish Souzaphone,Trombone Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112779352/pupfish-souzaphone,1.8,-1,Boulder,V1+,1,14.0,37.41819,-118.45169,,V1+,
Swordfish Trombone,Trombone Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108924183/swordfish-trombone,2.5,-1,Boulder,V11-12,1,15.0,37.41819,-118.45169,,V11-12,
