Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Underground Counsel,Cracked Roots Boulder > 713E Boulders > Telephone Road > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107105810/underground-counsel,4.0,-1,Boulder,V5+,1,15.0,41.3083,-105.3451,,V5+,
Rasta Pasta,Cracked Roots Boulder > 713E Boulders > Telephone Road > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107105824/rasta-pasta,4.0,-1,Boulder,V8-,1,15.0,41.3083,-105.3451,,V8-,
Plain View,Cracked Roots Boulder > 713E Boulders > Telephone Road > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109748459/plain-view,4.0,-1,Boulder,V9,1,15.0,41.3083,-105.3451,,V9,
Slot Flare Left,Dirty Deeds > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105862704/slot-flare-left,4.0,-1,"Trad, Boulder",V1,1,20.0,41.15543,-105.35871,,V1,
Slot Flare Right,Dirty Deeds > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106493810/slot-flare-right,4.0,-1,"Trad, Boulder",V3,1,15.0,41.15543,-105.35871,,V3,
Dirty Deeds,Dirty Deeds > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105862698/dirty-deeds,2.8,-1,"Trad, Boulder",5.12- V4,1,20.0,41.15543,-105.35871,5.12-,V4,
Decapitation Roof,Dirty Deeds > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105862708/decapitation-roof,2.0,-1,"Trad, Boulder",V4,1,10.0,41.15543,-105.35871,,V4,
5.7+ Crack Problem,The Bunker > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106951491/57-crack-problem,3.0,-1,Boulder,V-easy,1,15.0,41.22882,-105.32969,,,
V1 Slab,The Bunker > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106951496/v1-slab,4.0,-1,Boulder,V1,1,15.0,41.22882,-105.32969,,V1,
Trojan,The Bunker > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105894624/trojan,2.0,-1,Boulder,V2,1,10.0,41.22882,-105.32969,,V2,
Asha,The Bunker > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105894634/asha,3.0,-1,Boulder,V4,1,14.0,41.22882,-105.32969,,V4,
Spirits Rebellious,The Bunker > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105880270/spirits-rebellious,4.0,-1,"Trad, Boulder",5.12b V6+,1,50.0,41.22882,-105.32969,5.12,V6+,
Tugging Softly,The Bunker > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105880256/tugging-softly,4.0,-1,"Sport, Boulder",5.12+ V7,1,40.0,41.22882,-105.32969,5.12+,V7,
Monsters Incorporated,Heartbreak Hotel > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105886048/monsters-incorporated,3.7,-1,"Trad, Boulder",V8,1,40.0,41.18484,-105.37826,,V8,
Layback Flake,Party Dome > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105989434/layback-flake,2.3,-1,Boulder,5.8 V-easy,1,17.0,41.15058,-105.36712,5.8,,
Toilet Bowl,Party Dome > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105989447/toilet-bowl,3.0,-1,Boulder,5.8+ V-easy,1,10.0,41.15058,-105.36712,5.8+,,
Right Slab,Party Dome > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105989477/right-slab,2.0,-1,Boulder,5.9 V-easy,1,10.0,41.15058,-105.36712,5.9,,
Left Slab,Party Dome > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105989462/left-slab,2.0,-1,Boulder,5.9 V0-,1,15.0,41.15058,-105.36712,5.9,V0-,
Unknown flared crack,Party Dome > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105989947/unknown-flared-crack,2.0,-1,"Trad, Boulder",5.8+ V0,1,15.0,41.15058,-105.36712,5.8+,V0,
Unnamed Scrappy Crack,Party Dome > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105943525/unnamed-scrappy-crack,3.5,-1,"Trad, Boulder",5.11- V2,1,15.0,41.15058,-105.36712,5.11-,V2,
Shanty Shack,Party Dome > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/112058580/shanty-shack,2.0,-1,"TR, Boulder",V4,1,15.0,41.15058,-105.36712,,V4,
Lattice Action (formerly The Crap Artist),Party Dome > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105943519/lattice-action-formerly-the-crap-artist,3.2,-1,"Trad, Boulder",V8,1,30.0,41.15058,-105.36712,,V8,
Chill in Wyoming,Upper Devil's Playground > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/124977506/chill-in-wyoming,2.0,-1,Boulder,V3,1,4.0,41.1683,-105.3429,,V3,
New Shoes,Upper Devil's Playground > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105972864/new-shoes,1.0,-1,"Trad, Boulder",V4,1,15.0,41.1683,-105.3429,,V4,
Meat Milkshake,Upper Devil's Playground > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106786565/meat-milkshake,3.3,-1,Boulder,V6,1,9.0,41.1683,-105.3429,,V6,
Lois,Upper Devil's Playground > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105972893/lois,3.7,-1,Boulder,V7,1,,41.1683,-105.3429,,V7,
Gut Bomb,Upper Devil's Playground > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106833082/gut-bomb,3.8,-1,Boulder,V8-,1,,41.1683,-105.3429,,V8-,
One in Three Chance of Getting Your Dick Ripped Off,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106148830/one-in-three-chance-of-getting-your-dick-ripped-off,3.3,-1,"Trad, Boulder",5.9+ V0-,1,30.0,41.17669,-105.39101,5.9+,V0-,
Warmup No. 3,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109436146/warmup-no-3,1.3,-1,Boulder,V0-,1,10.0,41.17669,-105.39101,,V0-,
Warmup No. 4,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109436151/warmup-no-4,1.3,-1,Boulder,V0-,1,10.0,41.17669,-105.39101,,V0-,
Karl,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106226407/karl,3.8,-1,"Trad, Boulder",5.10- V0,1,20.0,41.17669,-105.39101,5.10-,V0,
Warmup No. 1,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109436123/warmup-no-1,2.3,-1,Boulder,V0,1,15.0,41.17669,-105.39101,,V0,
Knives Out,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107803260/knives-out,3.0,-1,Boulder,V1-2,1,10.0,41.17669,-105.39101,,V1-2,
Hand Banana,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106031924/hand-banana,4.0,-1,Boulder,5.11 V2,1,,41.17669,-105.39101,5.11,V2,
Unknown,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106031956/unknown,4.0,-1,Boulder,5.11- V2,1,,41.17669,-105.39101,5.11-,V2,
Simiantics,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106032807/simiantics,4.0,-1,"Trad, Boulder",V2,1,15.0,41.17669,-105.39101,,V2,
Warmup No. 2,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109436135/warmup-no-2,1.5,-1,Boulder,V2,1,15.0,41.17669,-105.39101,,V2,
Mr. Wong Burger,Spaghetti aka Third Lost Wall > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106031930/mr-wong-burger,4.0,-1,Boulder,5.13- V7,1,,41.17669,-105.39101,5.13-,V7,
Thin Red Line,Vedauwoo North Entrance (Happy Jack Road) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106153478/thin-red-line,3.0,-1,Boulder,V2,1,20.0,41.18484,-105.37826,,V2,
September Majesty,Vedauwoo North Entrance (Happy Jack Road) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/202275250/september-majesty,4.0,-1,Boulder,V6,1,25.0,41.18484,-105.37826,,V6,
Diagnol Offwidth,The Schoolyard > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/122377703/diagnol-offwidth,1.0,-1,Boulder,V0,1,12.0,41.22554,-105.44066,,V0,
That Dog Just Ain't Gonna Hunt,The Schoolyard > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106658283/that-dog-just-aint-gonna-hunt,2.8,-1,Boulder,V3,1,24.0,41.22554,-105.44066,,V3,
Leaning Block V4,The Schoolyard > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106953115/leaning-block-v4,2.0,-1,Boulder,V4,1,12.0,41.22554,-105.44066,,V4,
Overhanging V5,The Schoolyard > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106953107/overhanging-v5,3.2,-1,Boulder,V5,1,10.0,41.22554,-105.44066,,V5,
Roof V5,The Schoolyard > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106955231/roof-v5,2.8,-1,Boulder,V5,1,10.0,41.22554,-105.44066,,V5,
Arete V5,The Schoolyard > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/123645213/arete-v5,3.0,-1,Boulder,V5,1,,41.22554,-105.44066,,V5,
V6 Lip,The Schoolyard > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106955241/v6-lip,2.5,-1,Boulder,V6,1,8.0,41.22554,-105.44066,,V6,
For the Commuter,Tree Rock > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109653739/for-the-commuter,3.3,-1,"TR, Boulder",5.9 V0,1,12.0,41.13092,-105.3447,5.9,V0,
Corridor Crack,John's Tower > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106863364/corridor-crack,3.0,-1,Boulder,V2-3,1,12.0,41.19678,-105.38694,,V2-3,
Chocolate Hotdog,John's Tower > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106788669/chocolate-hotdog,2.0,-1,"Trad, Boulder",V6-7,1,10.0,41.19678,-105.38694,,V6-7,
The Egg Crack,The Heap > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105831395/the-egg-crack,1.0,-1,Boulder,5.9+ V0,1,,41.19623,-105.38291,5.9+,V0,
Haas Offwidth,The Heap > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105831388/haas-offwidth,2.0,-1,Boulder,5.10+ V1,1,,41.19623,-105.38291,5.10+,V1,
The Eliminate Inversion Adventure,The Heap > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106480909/the-eliminate-inversion-adventure,3.0,-1,"Trad, Boulder",V7,1,20.0,41.19623,-105.38291,,V7,
Wicked,The Heap > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106830325/wicked,1.0,-1,"Trad, Boulder",V12,1,15.0,41.19623,-105.38291,,V12,
Short 5.9 BP Crack,Upper Blair Boulder Problems > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105831406/short-59-bp-crack,1.0,-1,Boulder,5.9 V0-,1,,41.19273,-105.38056,5.9,V0-,
Tall 5.9 BP,Upper Blair Boulder Problems > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105831433/tall-59-bp,2.0,-1,Boulder,5.9 V0-,1,,41.19273,-105.38056,5.9,V0-,
Crack Rock,Upper Blair Boulder Problems > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/126754940/crack-rock,3.0,-1,Boulder,V0,1,,41.19273,-105.38056,,V0,
Unknown Face,Upper Blair Boulder Problems > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/120854686/unknown-face,1.0,-1,Boulder,V1,1,15.0,41.19273,-105.38056,,V1,
Jordan's Seam,Upper Blair Boulder Problems > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105831399/jordans-seam,1.0,-1,Boulder,V3,1,,41.19273,-105.38056,,V3,
Jay's Got Wood,Upper Blair Boulder Problems > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105831425/jays-got-wood,3.0,-1,Boulder,5.11+ V3,1,,41.19273,-105.38056,5.11+,V3,
The Relocation Roof,Upper Blair Boulder Problems > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105830498/the-relocation-roof,2.5,-1,Boulder,5.11+ V3-4,1,,41.19273,-105.38056,5.11+,V3-4,
North Corner Layback,North Corner > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105831416/north-corner-layback,1.0,-1,Boulder,5.8 V-easy,1,,41.19523,-105.38447,5.8,,
Blair's V2,Little John's Meditation Boulder > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109713192/blairs-v2,3.8,-1,"TR, Boulder",V2,1,15.0,41.1967,-105.38854,,V2,
The Anteater,Little John's Meditation Boulder > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109713338/the-anteater,3.0,-1,Boulder,V3,1,25.0,41.1967,-105.38854,,V3,
Blair's V6,Little John's Meditation Boulder > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109713201/blairs-v6,3.0,-1,Boulder,V6,1,15.0,41.1967,-105.38854,,V6,
Blair's V7,Little John's Meditation Boulder > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109713212/blairs-v7,3.0,-1,Boulder,V7,1,10.0,41.1967,-105.38854,,V7,
The Bayesian Algorithm,Little John's Meditation Boulder > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109713224/the-bayesian-algorithm,4.0,-1,"TR, Boulder",5.12 V7,1,25.0,41.1967,-105.38854,5.12,V7,
John's Meditation Traverse,Little John's Meditation Boulder > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109713206/johns-meditation-traverse,3.5,-1,Boulder,V8,1,20.0,41.1967,-105.38854,,V8,
Le Petit Splitter,"Miscellaneous Lower Blair routes / problems > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/119816931/le-petit-splitter,2.0,-1,Boulder,V0-,1,15.0,41.18961,-105.39001,,V0-,
Ladder Blocks,"Miscellaneous Lower Blair routes / problems > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/118959553/ladder-blocks,2.5,-1,Boulder,V0,1,15.0,41.18961,-105.39001,,V0,
Fingers in a Hallway,"Miscellaneous Lower Blair routes / problems > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/118959436/fingers-in-a-hallway,2.0,-1,Boulder,V1,1,12.0,41.18961,-105.39001,,V1,
Nubbins,"Miscellaneous Lower Blair routes / problems > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/118959506/nubbins,2.5,-1,Boulder,V1-2,1,10.0,41.18961,-105.39001,,V1-2,
Buck Shot,"Miscellaneous Lower Blair routes / problems > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106789650/buck-shot,3.0,-1,"Trad, Boulder",V2,1,20.0,41.18961,-105.39001,,V2,
Mista Lova Lova,"Miscellaneous Lower Blair routes / problems > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/121397090/mista-lova-lova,3.0,-1,Boulder,V3-4,1,12.0,41.18961,-105.39001,,V3-4,
University of Mars,"Miscellaneous Lower Blair routes / problems > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105957555/university-of-mars,3.6,-1,"Trad, Boulder",5.11 V4,1,35.0,41.18961,-105.39001,5.11,V4,
Crack Named Sue,"Miscellaneous Lower Blair routes / problems > Lower Blair I, II, III, and vicinity > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/105865539/crack-named-sue,3.9,-1,"Trad, Boulder",V6,1,20.0,41.18961,-105.39001,,V6,
Mama Got Squeezed,Worm Drive > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/121297537/mama-got-squeezed,3.0,-1,Boulder,V1,1,12.0,41.15792,-105.33235,,V1,
Jaws,Worm Drive > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106058914/jaws,4.0,-1,Boulder,5.11 V2,1,,41.15792,-105.33235,5.11,V2,
Spider Killer,Worm Drive > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106058887/spider-killer,4.0,-1,Boulder,V3,1,,41.15792,-105.33235,,V3,
Philly Cheesesteak,Worm Drive > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/121760388/philly-cheesesteak,3.0,-1,Boulder,V3-4 PG13,1,18.0,41.15792,-105.33235,,V3-4,PG13
Where The Wild Things Are,Worm Drive > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105824300/where-the-wild-things-are,3.0,-1,"Trad, Boulder",V8,1,35.0,41.15792,-105.33235,,V8,
Eight Ounces To Freedom,Worm Drive > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105824309/eight-ounces-to-freedom,3.8,-1,"Trad, Boulder",V9,1,20.0,41.15792,-105.33235,,V9,
Cracked Egg Boulder,Citadel Crag > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106236363/cracked-egg-boulder,2.0,-1,Boulder,V0+,1,15.0,41.15546,-105.32676,,V0+,
Taxman,Short Wall > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/112128306/taxman,3.0,-1,Boulder,V4,1,,41.15644,-105.32303,,V4,
Organic Slab,The Acres > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106553110/organic-slab,3.5,-1,Boulder,V1,1,15.0,41.15644,-105.34076,,V1,
"Implants In A Pink, Multi-functional Buc-ee's Tank",The Acres > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/201059569/implants-in-a-pink-multi-functional-buc-ees-tank,4.0,-1,Boulder,V1,1,12.0,41.15644,-105.34076,,V1,
V2,The Acres > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/109735032/v2,3.0,-1,Boulder,V2,1,,41.15644,-105.34076,,V2,
Building Blocks,The Acres > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106551361/building-blocks,3.2,-1,Boulder,V5,1,18.0,41.15644,-105.34076,,V5,
Scared Money Can't Win,The Acres > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106553127/scared-money-cant-win,2.0,-1,Boulder,V5,1,18.0,41.15644,-105.34076,,V5,
Barbed Wire,The Acres > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106553135/barbed-wire,2.0,-1,Boulder,V5-6,1,15.0,41.15644,-105.34076,,V5-6,
Erotic States of Mind,The Acres > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106553119/erotic-states-of-mind,3.0,-1,Boulder,V6,1,18.0,41.15644,-105.34076,,V6,
Hasselhoff Dyno,The Acres > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/117696230/hasselhoff-dyno,4.0,-1,Boulder,V7,1,12.0,41.15644,-105.34076,,V7,
Baywatch,The Acres > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/119599159/baywatch,4.0,-1,Boulder,V7,1,12.0,41.15644,-105.34076,,V7,
Unknown aka Low Earth Orbit,Low Earth Orbit Boulder > 700C Boulders > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/117903307/unknown-aka-low-earth-orbit,3.3,-1,Boulder,V2-3,1,15.0,41.15917,-105.32001,,V2-3,
Unamed Crack 2,700C/Plumb Line Crag bouldering > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105827442/unamed-crack-2,3.5,-1,"Trad, Boulder",5.8+ V-easy,1,20.0,41.15837,-105.3216,5.8+,,
Unnamed Crack 4,700C/Plumb Line Crag bouldering > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/122722496/unnamed-crack-4,3.0,-1,Boulder,V0,1,10.0,41.15837,-105.3216,,V0,
Unknown Roof Crack,700C/Plumb Line Crag bouldering > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106927255/unknown-roof-crack,3.0,-1,Boulder,V0+,1,30.0,41.15837,-105.3216,,V0+,
Unamed Crack 1,700C/Plumb Line Crag bouldering > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105827459/unamed-crack-1,3.7,-1,"Trad, Boulder",5.10+ V2,1,15.0,41.15837,-105.3216,5.10+,V2,
Unamed Crack 3,700C/Plumb Line Crag bouldering > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105827466/unamed-crack-3,3.0,-1,"Trad, Boulder",V3,1,15.0,41.15837,-105.3216,,V3,
Unamed Wide Roof,700C/Plumb Line Crag bouldering > 700L/Plumb Line Area > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105975851/unamed-wide-roof,3.0,-1,"Trad, Boulder",5.11 V3,1,12.0,41.15837,-105.3216,5.11,V3,
Parking Lot Offwidth,Turtle Rock Trailhead Boulder > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/124704112/parking-lot-offwidth,1.0,-1,Boulder,V2,1,6.0,41.18484,-105.37826,,V2,
Easy Street,Turtle Rock Trailhead Boulder > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105828088/easy-street,3.6,-1,"Trad, Boulder",V4,1,20.0,41.18484,-105.37826,,V4,
Unknown Handcrack,The Dungeon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/124780001/unknown-handcrack,2.0,-1,"Trad, Boulder",5.5 V-easy,1,35.0,41.15664,-105.37439,5.5,,
The Corridor,The Dungeon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/117092465/the-corridor,3.3,-1,Boulder,V0,1,30.0,41.15664,-105.37439,,V0,
The Yard,The Dungeon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/117137113/the-yard,1.3,-1,Boulder,V0,1,10.0,41.15664,-105.37439,,V0,
Digging Stone,The Dungeon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/117137170/digging-stone,2.0,-1,Boulder,V2,1,10.0,41.15664,-105.37439,,V2,
Life Without Parole,The Dungeon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105866922/life-without-parole,3.6,-1,"Trad, Boulder",5.12- V4,1,10.0,41.15664,-105.37439,5.12-,V4,
Escape Tunnel,The Dungeon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105866943/escape-tunnel,3.0,-1,"Trad, Boulder",5.12- V5,1,25.0,41.15664,-105.37439,5.12-,V5,
The Warden,The Dungeon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105866955/the-warden,3.9,-1,"Trad, Boulder",5.12+ V7,1,25.0,41.15664,-105.37439,5.12+,V7,
Iron Maiden,The Dungeon > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106438414/iron-maiden,2.7,-1,Boulder,V8,1,10.0,41.15664,-105.37439,,V8,
The Process of Belief,Crow Creek Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105892350/the-process-of-belief,3.7,-1,"Trad, Boulder",V8,1,15.0,41.18484,-105.37826,,V8,
To the Moon,To the Moon Alice > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105955926/to-the-moon,3.4,-1,"Trad, Boulder",5.10 V0,1,35.0,41.1562,-105.3475,5.10,V0,
Alice,To the Moon Alice > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105955933/alice,2.6,-1,"Trad, Boulder",5.11 V1,1,15.0,41.1562,-105.3475,5.11,V1,
Sobriety Test,To the Moon Alice > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/106044301/sobriety-test,3.3,-1,Boulder,V2,1,20.0,41.1562,-105.3475,,V2,
Gollum's Got a Gun,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105956973/gollums-got-a-gun,2.5,-1,"Trad, Boulder",5.9 V-easy,1,15.0,41.17027,-105.33067,5.9,,
Morning Splitter,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105958196/morning-splitter,2.9,-1,"Trad, Boulder",5.10- V0-,1,10.0,41.17027,-105.33067,5.10-,V0-,
Moth Ball,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/105958207/moth-ball,3.1,-1,"Trad, Boulder",5.10 V0,1,20.0,41.17027,-105.33067,5.10,V0,
Crystal Ladder,700S Boulders > Vedauwoo Bouldering > Vedauwoo > Laramie Area > Wyoming,https://www.mountainproject.com/route/107882032/crystal-ladder,3.0,-1,Boulder,5.6 V0+ PG13,1,25.0,41.17027,-105.33067,5.6,V0+,PG13
